voc1,no2,eth,co,tag
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.46,3.31,2.43,ginger
3.71,4.47,3.31,2.44,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.29,2.44,ginger
3.71,4.46,3.3,2.44,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.46,3.3,2.43,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.31,2.44,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.29,2.44,ginger
3.71,4.46,3.3,2.44,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.29,2.44,ginger
3.71,4.46,3.3,2.44,ginger
3.71,4.47,3.3,2.44,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.29,2.44,ginger
3.71,4.47,3.29,2.44,ginger
3.71,4.46,3.29,2.44,ginger
3.71,4.46,3.29,2.44,ginger
3.71,4.47,3.29,2.44,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.46,3.29,2.44,ginger
3.71,4.46,3.29,2.44,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.46,3.29,2.44,ginger
3.71,4.46,3.29,2.44,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.46,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.76,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.99,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.76,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.76,4.87,4.7,4.98,orange
4.77,4.88,4.7,4.99,orange
4.77,4.88,4.69,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.87,4.7,4.99,orange
4.77,4.87,4.69,4.98,orange
4.77,4.88,4.69,4.97,orange
4.77,4.88,4.69,4.98,orange
4.76,4.88,4.69,4.98,orange
4.77,4.88,4.69,4.98,orange
4.77,4.88,4.69,4.99,orange
4.77,4.87,4.69,4.98,orange
4.77,4.87,4.69,4.99,orange
4.77,4.88,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.77,4.88,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.76,4.87,4.69,4.98,orange
4.77,4.88,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.76,4.87,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.77,4.88,4.69,4.98,orange
4.77,4.87,4.68,4.98,orange
4.76,4.87,4.69,4.98,orange
4.76,4.88,4.68,4.98,orange
4.77,4.87,4.68,4.98,orange
4.77,4.88,4.69,4.98,orange
4.77,4.87,4.68,4.97,orange
4.77,4.87,4.68,4.98,orange
4.76,4.87,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.77,4.88,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.77,4.87,4.69,4.98,orange
4.76,4.88,4.68,4.98,orange
4.76,4.87,4.69,4.98,orange
4.76,4.87,4.68,4.98,orange
4.77,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.77,4.87,4.68,4.98,orange
4.77,4.87,4.68,4.98,orange
4.77,4.87,4.68,4.97,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.97,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.67,4.98,orange
4.77,4.87,4.68,4.98,orange
4.77,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.68,4.98,orange
4.76,4.87,4.67,4.98,orange
4.77,4.87,4.68,4.97,orange
4.76,4.87,4.67,4.97,orange
4.76,4.87,4.68,4.97,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.68,4.98,orange
4.77,4.87,4.67,4.97,orange
4.76,4.86,4.67,4.97,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.97,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.87,4.67,4.98,orange
4.76,4.86,4.67,4.98,orange
4.76,4.87,4.67,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.75,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.87,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.75,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.76,4.86,4.66,4.98,orange
4.75,4.86,4.66,4.98,orange
4.75,4.86,4.66,4.97,orange
4.76,4.86,4.66,4.97,orange
4.75,4.86,4.66,4.98,orange
4.75,4.86,4.66,4.97,orange
4.75,4.86,4.65,4.98,orange
4.75,4.86,4.65,4.97,orange
4.75,4.85,4.65,4.97,orange
4.75,4.86,4.65,4.97,orange
4.75,4.86,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.75,4.86,4.65,4.97,orange
4.75,4.85,4.65,4.98,orange
4.75,4.86,4.65,4.98,orange
4.75,4.86,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.75,4.86,4.65,4.98,orange
4.75,4.86,4.65,4.97,orange
4.75,4.85,4.65,4.97,orange
4.75,4.86,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.75,4.85,4.65,4.97,orange
4.75,4.85,4.65,4.97,orange
4.75,4.86,4.65,4.98,orange
4.75,4.86,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.75,4.86,4.65,4.97,orange
4.75,4.86,4.65,4.98,orange
4.75,4.86,4.65,4.97,orange
4.75,4.85,4.65,4.97,orange
4.75,4.86,4.65,4.97,orange
4.75,4.86,4.65,4.97,orange
4.75,4.86,4.65,4.97,orange
4.75,4.85,4.65,4.97,orange
4.75,4.85,4.65,4.97,orange
4.74,4.86,4.65,4.97,orange
4.75,4.85,4.65,4.98,orange
4.75,4.85,4.65,4.98,orange
4.74,4.86,4.64,4.97,orange
4.75,4.85,4.65,4.97,orange
4.75,4.86,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.75,4.85,4.65,4.98,orange
4.75,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.75,4.86,4.64,4.97,orange
4.74,4.85,4.64,4.98,orange
4.74,4.86,4.64,4.97,orange
4.75,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.75,4.85,4.64,4.97,orange
4.74,4.86,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.98,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.75,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.98,orange
4.75,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.75,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.98,orange
4.74,4.85,4.64,4.97,orange
4.75,4.85,4.64,4.97,orange
4.74,4.86,4.64,4.97,orange
4.74,4.86,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.64,4.98,orange
4.74,4.86,4.64,4.98,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.63,4.97,orange
4.74,4.85,4.64,4.97,orange
4.74,4.85,4.63,4.97,orange
4.74,4.85,4.63,4.98,orange
4.74,4.85,4.64,4.97,orange
4.81,4.92,4.8,4.99,orange
4.81,4.92,4.8,4.99,orange
4.81,4.92,4.79,4.99,orange
4.81,4.92,4.79,4.99,orange
4.81,4.92,4.79,4.99,orange
4.82,4.91,4.79,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.9,4.78,4.98,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.98,orange
4.79,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.9,4.78,4.99,orange
4.82,4.91,4.77,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.81,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.77,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.91,4.78,4.99,orange
4.8,4.9,4.77,4.98,orange
4.8,4.91,4.77,4.99,orange
4.8,4.9,4.77,4.98,orange
4.8,4.9,4.77,4.99,orange
4.8,4.9,4.77,4.99,orange
4.8,4.91,4.77,4.99,orange
4.8,4.9,4.77,4.99,orange
4.8,4.91,4.77,4.99,orange
4.8,4.9,4.77,4.99,orange
4.8,4.9,4.76,4.99,orange
4.8,4.91,4.77,4.98,orange
4.8,4.91,4.77,4.98,orange
4.8,4.9,4.77,4.99,orange
4.8,4.91,4.77,4.99,orange
4.8,4.91,4.77,4.99,orange
4.8,4.91,4.77,4.99,orange
4.8,4.9,4.77,4.99,orange
4.8,4.91,4.76,4.99,orange
4.8,4.9,4.77,4.99,orange
4.8,4.9,4.77,4.99,orange
4.79,4.9,4.77,4.99,orange
4.8,4.9,4.77,4.99,orange
4.8,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.98,orange
4.8,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.98,orange
4.8,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.98,orange
4.79,4.9,4.76,4.99,orange
4.8,4.9,4.75,4.99,orange
4.79,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.98,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.76,4.99,orange
4.8,4.9,4.76,4.99,orange
4.79,4.9,4.76,4.98,orange
4.8,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.98,orange
4.8,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.99,orange
4.79,4.89,4.75,4.98,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.99,orange
4.79,4.89,4.75,4.99,orange
4.79,4.9,4.74,4.99,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.99,orange
4.79,4.9,4.75,4.98,orange
4.79,4.9,4.75,4.99,orange
4.79,4.89,4.74,4.99,orange
4.79,4.89,4.74,4.99,orange
4.79,4.9,4.74,4.99,orange
4.79,4.9,4.75,4.98,orange
4.79,4.89,4.74,4.98,orange
4.79,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.98,orange
4.79,4.9,4.74,4.98,orange
4.79,4.9,4.74,4.98,orange
4.79,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.98,orange
4.79,4.89,4.74,4.98,orange
4.79,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.9,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.99,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.79,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.74,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.99,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.99,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.73,4.99,orange
4.78,4.88,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.88,4.73,4.98,orange
4.78,4.88,4.73,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.89,4.73,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.89,4.72,4.98,orange
4.78,4.88,4.72,4.99,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.72,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.72,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.97,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.77,4.88,4.7,4.98,orange
4.78,4.88,4.71,4.98,orange
4.78,4.88,4.71,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.71,4.98,orange
4.77,4.88,4.71,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.97,orange
4.77,4.88,4.7,4.98,orange
4.77,4.87,4.7,4.98,orange
4.77,4.87,4.7,4.98,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.97,orange
4.77,4.88,4.7,4.98,orange
4.77,4.88,4.7,4.97,orange
1.37,2.38,1.44,2.08,tea
1.37,2.38,1.45,2.08,tea
1.37,2.38,1.44,2.08,tea
1.37,2.38,1.45,2.08,tea
1.37,2.38,1.45,2.08,tea
1.37,2.38,1.45,2.08,tea
1.38,2.39,1.45,2.09,tea
1.37,2.38,1.45,2.09,tea
1.37,2.39,1.45,2.09,tea
1.37,2.39,1.45,2.09,tea
1.38,2.39,1.45,2.09,tea
1.38,2.39,1.45,2.09,tea
1.38,2.39,1.45,2.09,tea
1.38,2.39,1.46,2.09,tea
1.38,2.39,1.45,2.09,tea
1.38,2.39,1.46,2.09,tea
1.38,2.39,1.45,2.09,tea
1.38,2.39,1.46,2.09,tea
1.38,2.39,1.46,2.09,tea
1.38,2.39,1.45,2.1,tea
1.39,2.39,1.46,2.1,tea
1.39,2.39,1.46,2.1,tea
1.39,2.39,1.46,2.1,tea
1.39,2.39,1.46,2.1,tea
1.39,2.4,1.46,2.11,tea
1.39,2.4,1.46,2.11,tea
1.39,2.4,1.47,2.11,tea
1.39,2.4,1.46,2.11,tea
1.4,2.4,1.47,2.11,tea
1.39,2.4,1.46,2.1,tea
1.4,2.4,1.46,2.1,tea
1.4,2.4,1.47,2.1,tea
1.39,2.4,1.47,2.1,tea
1.4,2.4,1.47,2.1,tea
1.4,2.4,1.47,2.11,tea
1.4,2.4,1.47,2.11,tea
1.4,2.41,1.47,2.12,tea
1.4,2.4,1.47,2.12,tea
1.4,2.41,1.47,2.13,tea
1.41,2.42,1.47,2.13,tea
1.4,2.42,1.48,2.14,tea
1.41,2.42,1.48,2.14,tea
1.41,2.43,1.48,2.14,tea
1.41,2.43,1.48,2.15,tea
1.41,2.43,1.48,2.14,tea
1.41,2.43,1.48,2.15,tea
1.41,2.43,1.49,2.15,tea
1.42,2.44,1.49,2.15,tea
1.42,2.44,1.49,2.15,tea
1.42,2.44,1.49,2.14,tea
1.42,2.44,1.49,2.15,tea
1.42,2.44,1.49,2.14,tea
1.42,2.44,1.5,2.15,tea
1.42,2.44,1.49,2.15,tea
1.42,2.44,1.5,2.15,tea
1.42,2.44,1.5,2.15,tea
1.43,2.44,1.5,2.15,tea
1.43,2.44,1.5,2.14,tea
1.43,2.44,1.5,2.14,tea
1.43,2.43,1.5,2.14,tea
1.43,2.43,1.5,2.14,tea
1.43,2.43,1.5,2.13,tea
1.43,2.43,1.5,2.13,tea
1.43,2.43,1.5,2.13,tea
1.43,2.43,1.5,2.13,tea
1.43,2.43,1.5,2.13,tea
1.43,2.43,1.5,2.14,tea
1.44,2.43,1.5,2.16,tea
1.44,2.43,1.5,2.15,tea
1.44,2.43,1.5,2.14,tea
1.44,2.43,1.49,2.12,tea
1.44,2.43,1.49,2.11,tea
1.44,2.43,1.48,2.11,tea
1.44,2.42,1.48,2.11,tea
1.44,2.42,1.48,2.11,tea
1.44,2.41,1.48,2.11,tea
1.44,2.41,1.48,2.12,tea
1.44,2.41,1.48,2.12,tea
1.44,2.41,1.48,2.12,tea
1.44,2.41,1.48,2.12,tea
1.45,2.41,1.47,2.12,tea
1.44,2.41,1.48,2.12,tea
1.45,2.41,1.48,2.12,tea
1.45,2.41,1.48,2.12,tea
1.45,2.41,1.48,2.13,tea
1.45,2.41,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.13,tea
1.45,2.42,1.49,2.13,tea
1.46,2.42,1.48,2.12,tea
1.46,2.42,1.48,2.13,tea
1.45,2.42,1.48,2.12,tea
1.46,2.42,1.48,2.13,tea
1.46,2.42,1.49,2.12,tea
1.46,2.42,1.48,2.13,tea
1.46,2.42,1.48,2.13,tea
1.46,2.42,1.49,2.13,tea
1.46,2.42,1.48,2.13,tea
1.46,2.42,1.48,2.13,tea
1.46,2.42,1.49,2.13,tea
1.46,2.42,1.48,2.13,tea
1.46,2.42,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.46,2.43,1.49,2.13,tea
1.46,2.43,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.46,2.43,1.49,2.14,tea
1.47,2.43,1.49,2.14,tea
1.47,2.43,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.47,2.42,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.47,2.43,1.49,2.13,tea
1.47,2.43,1.48,2.13,tea
1.47,2.43,1.48,2.13,tea
1.47,2.42,1.49,2.12,tea
1.47,2.42,1.48,2.12,tea
1.48,2.43,1.49,2.13,tea
1.48,2.42,1.49,2.13,tea
1.47,2.42,1.49,2.13,tea
1.47,2.42,1.49,2.13,tea
1.47,2.42,1.48,2.13,tea
1.48,2.43,1.49,2.14,tea
1.48,2.43,1.49,2.14,tea
1.48,2.43,1.49,2.14,tea
1.48,2.43,1.48,2.14,tea
1.48,2.43,1.49,2.13,tea
1.48,2.43,1.49,2.13,tea
1.48,2.43,1.48,2.14,tea
1.48,2.43,1.49,2.15,tea
1.48,2.44,1.49,2.15,tea
1.49,2.44,1.49,2.15,tea
1.48,2.44,1.49,2.15,tea
1.49,2.44,1.49,2.15,tea
1.49,2.44,1.49,2.15,tea
1.49,2.44,1.5,2.14,tea
1.49,2.44,1.5,2.14,tea
1.49,2.44,1.49,2.14,tea
1.49,2.44,1.49,2.14,tea
1.49,2.43,1.49,2.13,tea
1.49,2.43,1.49,2.13,tea
1.49,2.43,1.49,2.13,tea
1.49,2.43,1.49,2.13,tea
1.49,2.43,1.49,2.13,tea
1.49,2.42,1.48,2.13,tea
1.49,2.42,1.48,2.13,tea
1.5,2.42,1.48,2.15,tea
1.49,2.42,1.48,2.15,tea
1.5,2.43,1.48,2.16,tea
1.5,2.43,1.48,2.17,tea
1.5,2.44,1.48,2.17,tea
1.5,2.44,1.49,2.18,tea
1.5,2.44,1.49,2.18,tea
1.5,2.45,1.49,2.19,tea
1.51,2.45,1.49,2.19,tea
1.51,2.45,1.5,2.2,tea
1.51,2.46,1.5,2.2,tea
1.51,2.46,1.5,2.2,tea
1.51,2.47,1.5,2.2,tea
1.51,2.47,1.51,2.2,tea
1.52,2.47,1.51,2.2,tea
1.51,2.47,1.51,2.19,tea
1.52,2.47,1.51,2.19,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.51,2.19,tea
1.52,2.48,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.18,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.53,2.47,1.52,2.17,tea
1.52,2.47,1.52,2.17,tea
1.52,2.47,1.53,2.17,tea
1.52,2.47,1.52,2.17,tea
1.53,2.47,1.53,2.17,tea
1.52,2.47,1.52,2.18,tea
1.53,2.47,1.53,2.17,tea
1.53,2.47,1.53,2.17,tea
1.53,2.47,1.53,2.18,tea
1.53,2.47,1.52,2.17,tea
1.53,2.47,1.53,2.18,tea
1.53,2.47,1.52,2.17,tea
1.53,2.47,1.53,2.18,tea
